,VIX,T-Bill_13W_Yield,10Y_Treasury_Yield,Credit_Spread
2018-04-02,26.363980574192325,0.7809496344226368,2.2240820419804277,1.443132407557791
2018-04-03,26.68807475889275,1.0696893708091502,2.678118456732929,1.6084290859237786
2018-04-04,14.763014047236219,0.8736708720118651,2.1922529694953403,1.3185820974834752
2018-04-05,17.179140487530166,1.53560439960014,3.088252029400587,1.552647629800447
2018-04-06,24.39616652755941,1.0391838766402945,2.466831978875429,1.4276481022351346
2018-04-09,19.83285688836683,1.1979593470175984,2.463229518881488,1.2652701718638897
2018-04-10,15.054243232081827,0.9399416277160483,2.495287081132805,1.555345453416757
2018-04-11,14.017078276936237,1.1525180139288276,2.5117121806976566,1.359194166768829
2018-04-12,20.52805811639432,0.6087275469739594,2.3921896842375934,1.783462137263634
2018-04-13,21.70986025483082,1.224976736438873,2.7577932225536546,1.5328164861147815
2018-04-16,22.109747904061933,1.1743345624699992,2.673286382367709,1.4989518198977099
2018-04-17,21.403263794259733,0.6678016048396183,2.305285149533793,1.6374835446941747
2018-04-18,15.506258696882732,0.997581630813945,2.5120463457633795,1.5144647149494346
2018-04-19,27.451982164355474,0.5051695619731559,2.3684106887499246,1.8632411267767686
2018-04-20,24.560590441922432,1.2305576629806139,2.6983221743179655,1.4677645113373516
2018-04-23,13.489980534561523,1.1355698696159409,2.595221020891245,1.4596511512753043
2018-04-24,24.21809932627958,0.6847291687895991,2.769511122536928,2.084781953747329
2018-04-25,11.973951001646906,1.0836614988578233,2.8707973192510545,1.7871358203932313
2018-04-26,19.558037789832856,1.186221119496612,2.708256698137481,1.5220355786408692
2018-04-27,15.033844268163929,0.9704120820758557,2.661853673804825,1.6914415917289694
2018-04-30,16.25347752572746,0.8299661902738601,2.4869963700921054,1.6570301798182454
2018-05-01,17.2812951721232,1.1757780511505567,2.284629999192159,1.1088519480416024
2018-05-02,17.69316824609011,1.1142471190264798,2.3530688217378986,1.2388217027114188
2018-05-03,17.319993656658095,0.8838708120513207,2.8213127676159657,1.937441955564645
2018-05-04,19.5154294517727,1.1611444263791193,1.711764608681174,0.5506201823020547
2018-05-07,27.816657987359015,1.1549387060944547,2.404393785329445,1.24945507923499
2018-05-08,14.533347335431518,1.353248056696613,2.8914164727304215,1.5381684160338085
2018-05-09,23.6939935366698,1.4591217549857627,2.9026600902675597,1.443538335281797
2018-05-10,20.39779608074705,1.0777395939003207,2.730098035631017,1.6523584417306965
2018-05-11,19.228817599198603,1.112479698056635,2.488867156167942,1.3763874581113071
2018-05-14,24.326786435072098,1.3053590043009706,2.451143778659679,1.1457847743587084
2018-05-15,17.277773771072646,0.949027732984173,2.71940711362595,1.770379380641777
2018-05-16,26.355786385139176,1.2595328202888536,2.7642036093323075,1.5046707890434539
2018-05-17,18.274221714406117,0.9284673457229004,2.2341409444525366,1.3056735987296362
2018-05-18,17.42776022999224,1.064289356088353,2.8946091708847765,1.8303198147964235
2018-05-21,18.057512011601574,0.979817907530923,2.382964416852337,1.403146509321414
2018-05-22,24.321102918816745,1.1346778134017896,2.4885137457805593,1.3538359323787696
2018-05-23,14.449369783292276,0.6739255433137574,1.995204806090285,1.3212792627765275
2018-05-24,19.77181188259825,0.9552965456856538,2.7207568309820758,1.765460285296422
2018-05-25,18.189941178845405,0.9099982178225582,2.181324704505177,1.2713264866826188
2018-05-28,26.496663017058435,1.0667380300973108,1.8697712589184938,0.803033228821183
2018-05-29,22.12501163686799,1.188357840921865,2.318613089279028,1.1302552483571633
2018-05-30,17.36924000320188,1.1700661652117037,2.6063067350252003,1.4362405698134966
2018-05-31,13.086443532333488,1.240040024028008,2.902057173858924,1.6620171498309158
2018-06-01,33.27582123151714,1.0417252166521214,2.142118124772655,1.1003929081205335
2018-06-04,25.90896740396497,0.7927076205525605,2.3415532254439957,1.5488456048914352
2018-06-05,18.02091970715488,0.9378205320331261,2.6701280459225125,1.7323075138893864
2018-06-06,18.580816447462105,1.2817198185643446,2.8093659528463597,1.5276461342820151
2018-06-07,16.804165067962767,0.6484223551840174,2.510601699418754,1.8621793442347365
2018-06-08,22.61852852425272,0.7592058082125142,2.433726446313086,1.674520638100572
2018-06-11,21.396519117976947,0.7815829498346147,3.2768535738315823,2.4952706239969675
2018-06-12,17.996751178128292,1.0164570955069872,2.901609309260619,1.8851522137536318
2018-06-13,19.01060144524495,0.8826182139806088,2.4085021604295176,1.525883946448909
2018-06-14,20.790331027900653,1.1524037920542054,2.352975599502951,1.2005718074487457
2018-06-15,9.702901357412765,0.6896946323916224,2.1119909821872667,1.4222963497956442
2018-06-18,27.95198260220758,1.1517326918050264,2.0261895471209788,0.8744568553159524
2018-06-19,15.97454712595643,1.073994997991136,2.8035890095902243,1.7295940115990882
2018-06-20,21.409683839186044,0.8836301578834692,2.219188226205532,1.335558068322063
2018-06-21,25.702798259246414,1.0004521542000937,2.6494874899318956,1.649035335731802
2018-06-22,18.009479646793068,0.9993534288838674,2.499858306863132,1.5005048779792647
2018-06-25,25.848402195622004,1.1360403114774327,2.5066266248358864,1.3705863133584537
2018-06-26,17.55971542951123,0.8939758450049299,3.1926804812581695,2.2987046362532397
2018-06-27,23.166765698200983,1.1853565817555574,2.846301366939324,1.6609447851837664
2018-06-28,23.29736341500156,1.1004967765087472,2.3605734249226704,1.2600766484139232
2018-06-29,22.498902542490274,1.0117609129799212,2.6561905798868835,1.6444296669069622
2018-07-02,29.53790479155895,0.925325399917354,1.9641559997141347,1.0388305997967806
2018-07-03,17.271909691947883,1.1230898486828715,2.5744494809500598,1.4513596322671882
2018-07-04,7.457524443675439,1.3158087855944205,2.5871269754977524,1.271318189903332
2018-07-05,20.229098948709876,0.9246484806162328,2.38286392877349,1.4582154481572571
2018-07-06,17.618280878217007,1.1588640732930655,2.883122972300724,1.7242588990076586
2018-07-09,17.18240762666936,1.0938580439970111,2.530643958934436,1.4367859149374247
2018-07-10,19.223358447433707,0.9456920294122269,3.255977891103858,2.3102858616916313
2018-07-11,19.614850258360995,0.9777486884743087,2.7068492826444697,1.729100594170161
2018-07-12,22.134110682366803,1.1935139919280269,2.7614913341006573,1.5679773421726304
2018-07-13,13.980195918581867,1.1087940340348383,2.7895817914414995,1.6807877574066612
2018-07-16,26.471156105546584,1.1166909305852926,2.455939295332555,1.3392483647472626
2018-07-17,16.61714829779655,0.8232281893349532,2.228804497787077,1.4055763084521238
2018-07-18,20.65827908356659,1.02937343302093,2.6195192297598218,1.5901457967388917
2018-07-19,26.131091515576916,0.7459810918307921,2.0968993787661563,1.3509182869353642
2018-07-20,20.22350727614493,0.787690362613752,2.6475543318259964,1.8598639692122445
2018-07-23,10.521816260661158,1.212168116691789,2.7319395755448754,1.5197714588530864
2018-07-24,17.61403650576941,0.9631337062786611,2.67845507628663,1.7153213700079688
2018-07-25,23.006947890595697,1.2501740977595799,2.7341526921354187,1.4839785943758388
2018-07-26,13.256323174936808,1.1661326947239397,2.2727728091094623,1.1066401143855227
2018-07-27,18.407911006425554,0.731094791373982,2.5442200251164433,1.8131252337424613
2018-07-30,35.069548634179625,1.0537216097399527,2.59780698335657,1.5440853736166171
2018-07-31,11.258296375359022,0.9112968162985402,2.669854452557956,1.7585576362594157
2018-08-01,16.15400433066697,1.1092453683036276,2.829984405914797,1.7207390376111693
2018-08-02,22.99148112342711,1.0213444590122187,2.274498767628547,1.2531543086163281
2018-08-03,23.165786964009598,0.8482589330836493,2.137893704400982,1.2896347713173326
2018-08-06,18.28364740888441,1.2244778124028224,2.8162372257213883,1.591759413318566
2018-08-07,17.878371386719188,0.9062964815980578,2.3666454674483854,1.4603489858503278
2018-08-08,23.350083857665652,1.12970394874558,2.1971262444288926,1.0674222956833126
2018-08-09,21.78590480923815,1.194363968919308,3.2225883826833397,2.0282244137640317
2018-08-10,19.0133231902111,0.9456463958989216,2.4537423522072843,1.5080959563083627
2018-08-13,14.391282534739963,1.2830078276243098,2.4066624326397905,1.1236546050154808
2018-08-14,16.61266731283857,0.7413400253626297,2.3769574706315164,1.6356174452688867
2018-08-15,18.798338662961072,0.8333719919873565,2.4092288643441218,1.5758568723567654
2018-08-16,28.808694751402108,1.1207821494781542,2.494273269170833,1.3734911196926787
2018-08-17,24.580921243097624,1.252672115000753,2.5734831932668087,1.3208110782660558
2018-08-20,23.231781913933,0.843853021365054,2.285067903380889,1.441214882015835
2018-08-21,22.104035328700235,0.7385616184152284,2.540747872164072,1.8021862537488438
2018-08-22,25.23003749096526,0.7619967088878734,2.2220893326669398,1.4600926237790663
2018-08-23,11.339029234995127,1.0885211227791365,2.1489046724801546,1.0603835497010181
2018-08-24,21.214633447589865,1.2333887269924595,2.4693146378763418,1.2359259108838823
2018-08-27,20.120650688689473,1.1803690116402283,2.4481771827879406,1.2678081711477123
2018-08-28,13.57504211225358,0.8785789486317287,2.663407072506919,1.7848281238751902
2018-08-29,19.098398249365385,0.9265141043107643,2.3889233476671663,1.462409243356402
2018-08-30,18.324625794866776,0.9010858254652543,2.228754262552453,1.3276684370871987
2018-08-31,20.823489937604016,0.8813961615565846,2.3870356719982766,1.505639510441692
2018-09-03,18.375992472976836,1.0937445730330992,2.4581314830098364,1.3643869099767372
2018-09-04,21.796294509063003,1.233627095364416,2.980700597798092,1.747073502433676
2018-09-05,30.166693142692502,0.6954280503084029,2.4625878372933347,1.7671597869849318
2018-09-06,26.76302317479774,0.775692823082448,2.1529781220402984,1.3772852989578503
2018-09-07,22.807839731254195,1.251525129548703,2.6573519232595677,1.4058267937108646
2018-09-10,24.169116961547598,1.0210876196876892,2.462184608572347,1.4410969888846576
2018-09-11,26.359310780873376,0.9245878197679163,2.5102722546335543,1.585684434865638
2018-09-12,19.80841451806702,0.7926186638677573,2.587594428737583,1.7949757648698257
2018-09-13,18.732627645645362,1.079149857633253,2.441960466387264,1.3628106087540108
2018-09-14,19.852690203313724,0.8417390008393959,2.3231653788628055,1.4814263780234096
2018-09-17,27.11671700922591,1.0335400907528751,2.4917177684215916,1.4581776776687165
2018-09-18,15.962716135162513,0.6356499429345983,2.4205130527430296,1.7848631098084313
2018-09-19,14.21917518717012,1.092110940390485,2.5811904632141123,1.4890795228236273
2018-09-20,24.009080450878507,1.3129742808545077,2.0939158501225386,0.7809415692680308
2018-09-21,21.334351871620157,1.3506038025186191,2.87846275576626,1.527858953247641
2018-09-24,16.081687912161453,1.2393970835257595,2.5727317791443056,1.3333346956185461
2018-09-25,27.90700202243711,0.8633273091261399,2.2684462304628448,1.405118921336705
2018-09-26,13.239702013359963,0.75160775751193,2.5854086589804774,1.8338009014685475
2018-09-27,13.938194229722027,0.6034408192472194,2.9980540888975695,2.39461326965035
2018-09-28,17.193348937246043,1.1184902580158467,2.5574250034543935,1.4389347454385468
2018-10-01,11.189131985125453,1.0877982467986833,2.6563113480042078,1.5685131012055245
2018-10-02,18.675787694649784,1.142294034262764,2.1960808225392743,1.0537867882765102
2018-10-03,25.472758632214,1.0424458555687126,2.106425298473478,1.0639794429047655
2018-10-04,23.966771232428215,0.7892820932623456,2.7860509354125105,1.996768842150165
2018-10-05,22.316676607216287,1.351454516451438,2.5284094334966154,1.1769549170451774
2018-10-08,26.226331580516145,0.799896228717064,2.370419422378324,1.57052319366126
2018-10-09,12.463197806430014,1.1130358798631914,2.2000896186429824,1.087053738779791
2018-10-10,20.359330913816592,1.025350778679522,2.78091232404139,1.755561545361868
2018-10-11,13.387963232295869,1.114789746023669,2.718967868070297,1.604178122046628
2018-10-12,25.403500743625493,1.1932063120308107,2.3119070184230837,1.118700706392273
2018-10-15,22.141044789120848,1.0096387085090703,2.71613384543403,1.7064951369249597
2018-10-16,16.86122664421616,1.1209591661972451,2.2835852232440006,1.1626260570467555
2018-10-17,16.29932029361038,0.926828123905894,2.6742891187166737,1.7474609948107798
2018-10-18,16.13519906676012,0.9778779351344722,2.7478960064120557,1.7700180712775835
2018-10-19,20.594229301650714,0.5556506985572567,2.037044210834714,1.4813935122774573
2018-10-22,21.004016049295362,1.0753012516825506,2.673997639882796,1.5986963882002454
2018-10-23,16.89151166733843,0.826103708065154,2.613347783995876,1.787244075930722
2018-10-24,28.889326199206856,1.0164929650441872,2.313906298609036,1.2974133335648488
2018-10-25,18.00143655007247,1.055298195661781,2.4551307364800166,1.3998325408182355
2018-10-26,21.849829934063507,0.8583155129964791,2.4944228515864966,1.6361073385900173
2018-10-29,34.67933851725334,0.7357035117818658,2.2039606969223167,1.468257185140451
2018-10-30,20.310475375599808,1.1616868300681849,2.6987167671993166,1.5370299371311318
2018-10-31,16.811751035931742,1.2173214196984754,2.3689729132878408,1.1516514935893654
2018-11-01,22.35630423703549,1.256567536590086,2.1300465416322045,0.8734790050421186
2018-11-02,14.394699890574781,1.307550891603117,2.0754497278558346,0.7678988362527175
2018-11-05,18.43882171906735,1.3233337102677079,2.6342181938066993,1.3108844835389915
2018-11-06,17.800954923212963,0.9789060838072117,2.543119273496514,1.5642131896893021
2018-11-07,15.090966876144776,0.9331691427496378,2.545777774425443,1.6126086316758053
2018-11-08,16.41090652850526,0.8915410872505293,2.660706816306885,1.7691657290563558
2018-11-09,12.505878046966243,1.06303322850026,2.068989192818115,1.005955964317855
2018-11-12,20.064182189787424,0.6814185590983397,2.1479846812731362,1.4665661221747965
2018-11-13,22.1269384865737,1.1908044599635188,2.150460132824097,0.9596556728605781
2018-11-14,16.948572015368928,1.2287850131184188,2.2806904828991277,1.0519054697807089
2018-11-15,12.34632278374491,1.1110227583210115,2.3881649937949283,1.2771422354739168
2018-11-16,13.161625754725168,1.2603898222224175,2.7427118119139795,1.482321989691562
2018-11-19,18.099623821493775,0.9468679208917011,2.318492993735182,1.371625072843481
2018-11-20,18.02902474528747,0.8158796569812518,3.060182388735306,2.244302731754054
2018-11-21,21.916261055373262,0.7817836588178799,2.5401218327960775,1.7583381739781976
2018-11-22,12.54359816730127,0.8029222068062924,2.551541089321274,1.7486188825149818
2018-11-23,14.01772412710562,1.0034682882449493,2.901813869410807,1.8983455811658578
2018-11-26,15.5105123448119,0.8467063741603966,2.171344210374343,1.3246378362139466
2018-11-27,18.253455317205553,1.2843529610104705,2.08241590372216,0.7980629427116894
2018-11-28,17.3706394473796,0.6941889657612338,2.468188533902912,1.7739995681416785
2018-11-29,17.936277481908867,1.2790350266368842,2.3691044740364533,1.0900694473995691
2018-11-30,10.457651809841307,0.9714395429537702,2.538070349052645,1.5666308060988747
2018-12-03,11.496624502195562,0.8632128090470463,2.102075031085122,1.2388622220380758
2018-12-04,17.966236679341677,0.7678990143224399,2.613736381806961,1.845837367484521
2018-12-05,21.796169098804157,0.9375038949582409,2.586896678862815,1.6493927839045743
2018-12-06,23.58718172640601,1.1613078473699336,2.269121016954786,1.1078131695848525
2018-12-07,23.460745148147744,0.6842913512799625,2.1529086495075855,1.468617298227623
2018-12-10,26.19939196788316,0.8426612031813621,1.8255160746140842,0.9828548714327221
2018-12-11,23.5494242561648,1.0005837917463702,2.4033546653216766,1.4027708735753064
2018-12-12,12.129793485860812,1.4051761971386005,2.0092005191741746,0.6040243220355741
2018-12-13,22.04898534670946,0.9417244043458476,2.3448190899919656,1.403094685646118
2018-12-14,17.877211086974107,0.858811977945741,2.501824666601995,1.643012688656254
2018-12-17,17.9324914518472,1.0179916452221478,2.6266150873400735,1.6086234421179257
2018-12-18,16.764445555923608,1.0313551544258774,3.0699976680933663,2.038642513667489
2018-12-19,23.60301722871727,0.7420997347712581,2.95015092015862,2.2080511853873617
2018-12-20,27.81709434184002,1.1807915521535857,2.295364022013083,1.1145724698594974
2018-12-21,20.714775778520142,1.0123180915158128,1.8019948641459997,0.789676772630187
2018-12-24,20.978567022186237,0.5413139794619499,2.2927284347933017,1.7514144553313518
2018-12-25,24.5926233858372,1.0872532881634784,1.8670877594499908,0.7798344712865124
2018-12-26,15.624625709455355,0.8572843738227116,2.166667791769517,1.3093834179468054
2018-12-27,24.93197244413097,0.9086041638857542,2.8030437759658695,1.8944396120801152
2018-12-28,22.295115474427295,1.4030917900966147,3.1954589517409664,1.7923671616443517
2018-12-31,21.34280260850343,0.9954491167349684,2.1618119947785877,1.1663628780436193
2019-01-01,17.920217841465803,0.7804361173975058,2.496285439310803,1.7158493219132973
2019-01-02,26.317773436388386,0.9902936478841879,2.991557023914244,2.001263376030056
2019-01-03,25.384645340555142,0.9608960488746492,2.347757527264458,1.3868614783898088
2019-01-04,16.892588870744504,1.333261249059728,2.9225189229478112,1.5892576738880833
2019-01-07,10.904124696362814,0.9648583093391618,2.5237614646710225,1.5589031553318606
2019-01-08,20.614129232087457,1.0752285197754627,2.6198183624556775,1.5445898426802147
2019-01-09,18.70878112618878,0.8319056563920172,2.290608574570792,1.458702918178775
2019-01-10,23.985112381433993,0.7798096864626611,2.824018915415584,2.044209228952923
2019-01-11,19.777828392844857,0.8727912728873856,1.941839737738879,1.0690484648514933
2019-01-14,23.836469137132767,0.9636490816988701,2.5016450805576707,1.5379959988588006
2019-01-15,16.689510871344748,0.9884066940315227,2.445318261858315,1.456911567826792
2019-01-16,18.400567864447215,1.0049827549988013,2.21465008482758,1.2096673298287786
2019-01-17,26.303425772609074,1.0141132513274205,2.2133180574377103,1.1992048061102898
2019-01-18,20.72189485821924,1.2904788637616833,2.325660103112928,1.0351812393512447
2019-01-21,13.452094214190925,1.0113241756678022,2.2505936039707555,1.2392694283029533
2019-01-22,29.20140270596795,0.8187194349263888,2.5903659732510573,1.7716465383246685
2019-01-23,19.157337295573527,0.847031028413954,2.73432178277733,1.8872907543633761
2019-01-24,16.942857128388795,1.113578417859407,2.6025144286278556,1.4889360107684486
2019-01-25,18.670344961701073,1.2189123386556284,2.433623015671174,1.2147106770155456
2019-01-28,25.722191733870517,1.1774403029519982,2.8201840163053076,1.6427437133533094
2019-01-29,13.435939253395523,1.417442075168268,2.60772200451866,1.190279929350392
2019-01-30,16.05624300243206,1.1065586603099693,2.556444859044379,1.4498861987344098
2019-01-31,13.986146419192286,1.1743369241223378,1.989528009154824,0.8151910850324862
2019-02-01,18.21828895337427,0.9991961229615703,2.514995105329986,1.5157989823684157
2019-02-04,18.526809852398525,0.9226957844402532,3.004912896688799,2.0822171122485456
2019-02-05,22.37661730456752,1.3912245138722152,1.8016921450492114,0.41046763117699614
2019-02-06,22.52379016437331,0.8940894459730913,2.472719128793541,1.5786296828204496
2019-02-07,22.681777481307787,0.7876892257201189,2.5573771960311356,1.7696879703110167
2019-02-08,29.807057151403548,1.2597970734430317,2.084692298939502,0.8248952254964703
2019-02-11,27.948441621512984,0.8117071535930582,2.620848815367473,1.809141661774415
2019-02-12,28.170679855524668,1.0282839516489677,2.3472887261958646,1.319004774546897
2019-02-13,11.494663747671646,0.765121846148712,2.304888022058931,1.539766175910219
2019-02-14,17.88231334211136,0.8559570236977813,3.035802133533669,2.1798451098358878
2019-02-15,14.583270956894614,1.345524935700348,2.5465216666542596,1.2009967309539116
2019-02-18,19.040300088029777,0.8923280270665147,2.51898708416997,1.6266590571034554
2019-02-19,10.085703837066335,0.7325152182678172,2.603664887968166,1.8711496697003487
2019-02-20,23.318049420848286,1.1260867392930856,2.4092643620104104,1.2831776227173248
2019-02-21,20.833134083056358,0.8002789796836729,2.074630217890836,1.2743512382071631
2019-02-22,23.289982692392414,1.0557358895660403,2.5389468982898147,1.4832110087237744
2019-02-25,15.354470482841034,0.9731395648141073,2.7302149618843297,1.7570753970702224
2019-02-26,19.751837695935684,0.9020752133913473,2.1095914415538863,1.2075162281625391
2019-02-27,22.98666755406386,0.7338130018942366,2.5757342179974736,1.841921216103237
2019-02-28,25.994191962293684,1.044961206702057,2.496901293095582,1.4519400863935248
2019-03-01,24.84385431816169,1.244065586072385,2.3428404867847483,1.0987749007123633
2019-03-04,14.885122097714465,0.9026562535977498,2.281956959477606,1.379300705879856
2019-03-05,21.108950418173468,0.8865577679962379,1.8896292376093897,1.0030714696131517
2019-03-06,35.03944861577254,1.1426829233124982,2.8189556126042588,1.6762726892917605
2019-03-07,23.808834019162724,0.9215988811854848,2.5995119783823486,1.6779130971968637
2019-03-08,7.302525206268054,0.9059095872419971,2.6995569088578004,1.7936473216158033
2019-03-11,20.871322620612908,1.1066523220084994,2.3520858975672,1.2454335755587005
2019-03-12,15.172820993350083,0.9095837941302783,3.142128727865795,2.2325449337355163
2019-03-13,15.480605111938175,0.9121039740422704,2.652886147970735,1.7407821739284643
2019-03-14,18.706640202134402,1.1823325082456284,2.903458289974362,1.7211257817287335
2019-03-15,15.352314165050167,0.7791409534511567,2.5432070324979814,1.7640660790468248
2019-03-18,17.21859002388894,1.3128280159687211,2.04191787560045,0.729089859631729
2019-03-19,18.637183674433114,1.0543448066221857,2.3784429070234094,1.3240981004012238
2019-03-20,26.16214515682011,1.1583416186833173,2.8501368483678178,1.6917952296845005
2019-03-21,17.709322407833756,1.127418358497954,2.2110880032111884,1.0836696447132343
2019-03-22,20.45280559595379,0.7804843480771175,2.8558011789161495,2.075316830839032
2019-03-25,27.36819730512188,0.7604034223594949,2.548168897632529,1.7877654752730343
2019-03-26,10.703307802175322,0.9923730998276817,2.517072098521105,1.524698998693423
2019-03-27,20.63370904141386,1.0114859369149054,2.7182028587489144,1.706716921834009
2019-03-28,23.95224961683873,0.8176011659029281,2.659423223744346,1.841822057841418
2019-03-29,18.10257065538098,0.9636377108757103,2.9668165225870484,2.0031788117113383
2019-04-01,12.0798649469315,1.1237683844942514,2.578651331174379,1.4548829466801274
2019-04-02,20.26877140340051,1.2690577124398719,3.2499714013036827,1.9809136888638108
2019-04-03,20.402495210027357,1.0805711058586651,2.526241864924656,1.445670759065991
2019-04-04,15.436151585376003,0.7367529370225925,2.206098783605123,1.4693458465825304
2019-04-05,24.338778974733046,0.9917111285288756,2.629317035504973,1.6376059069760975
2019-04-08,16.209729543481092,0.914685606993759,2.435626348728271,1.5209407417345122
2019-04-09,23.244113098013,0.8608893799509839,2.4232596020428208,1.562370222091837
2019-04-10,17.71479815697258,1.2462415657981956,2.525815209779201,1.2795736439810053
2019-04-11,18.71749909746398,1.226467115737506,2.1679830575842716,0.9415159418467656
2019-04-12,17.36056802931921,0.7178855855143889,2.2795468701741743,1.5616612846597855
2019-04-15,16.39162939186881,1.0663977559104711,1.9844364191057724,0.9180386631953013
2019-04-16,24.0168527172915,1.0685320615387564,2.9914412640754953,1.922909202536739
2019-04-17,10.883563879070635,1.3877572631642794,2.8118564079695734,1.424099144805294
